time,open,high,low,close,tick_volume,spread,real_volume
2025-05-13 08:15:00,3260.24,3260.25,3255.68,3257.92,976,7,0
2025-05-13 08:30:00,3257.66,3258.3,3252.73,3253.19,1187,17,0
2025-05-13 08:45:00,3253.6,3257.15,3251.7,3256.3,1086,17,0
2025-05-13 09:00:00,3256.78,3258.23,3247.37,3251.2,1212,5,0
2025-05-13 09:15:00,3251.14,3255.76,3248.56,3253.91,1138,18,0
2025-05-13 09:30:00,3253.95,3257.74,3251.79,3257.74,1069,17,0
2025-05-13 09:45:00,3257.71,3265.43,3257.38,3262.14,1262,5,0
2025-05-13 10:00:00,3262.1,3264.87,3259.31,3259.31,1171,5,0
2025-05-13 10:15:00,3259.3,3260.88,3256.11,3256.68,1157,7,0
2025-05-13 10:30:00,3256.28,3257.87,3254.34,3256.18,1095,6,0
2025-05-13 10:45:00,3256.18,3260.01,3255.87,3259.0,1101,18,0
2025-05-13 11:00:00,3259.2,3261.1,3257.47,3258.36,1060,18,0
2025-05-13 11:15:00,3258.37,3259.6,3253.5,3254.12,1083,17,0
2025-05-13 11:30:00,3254.16,3255.17,3252.27,3254.44,992,17,0
2025-05-13 11:45:00,3254.47,3256.12,3250.42,3255.59,1029,17,0
2025-05-13 12:00:00,3255.49,3255.94,3253.34,3253.83,1006,17,0
2025-05-13 12:15:00,3253.84,3256.63,3252.43,3252.67,980,10,0
2025-05-13 12:30:00,3252.72,3254.94,3250.53,3251.64,915,15,0
2025-05-13 12:45:00,3251.74,3255.77,3251.46,3253.39,979,14,0
2025-05-13 13:00:00,3253.41,3254.87,3251.17,3251.8,919,15,0
2025-05-13 13:15:00,3251.71,3256.28,3251.44,3254.78,910,9,0
2025-05-13 13:30:00,3254.79,3255.51,3252.54,3253.89,901,14,0
2025-05-13 13:45:00,3253.91,3254.55,3251.79,3252.82,910,15,0
2025-05-13 14:00:00,3252.82,3254.36,3251.61,3252.87,893,15,0
2025-05-13 14:15:00,3252.81,3258.62,3250.44,3255.77,1108,9,0
2025-05-13 14:30:00,3255.79,3258.46,3253.92,3255.01,991,15,0
2025-05-13 14:45:00,3254.89,3255.61,3248.8,3249.14,1146,6,0
2025-05-13 15:00:00,3249.18,3249.93,3240.59,3241.61,1330,14,0
2025-05-13 15:15:00,3241.9,3242.63,3237.38,3240.32,1245,6,0
2025-05-13 15:30:00,3240.4,3247.8,3238.21,3247.79,1476,6,0
2025-05-13 15:45:00,3247.34,3248.94,3240.35,3242.1,1357,5,0
2025-05-13 16:00:00,3241.67,3246.81,3241.0,3243.39,1390,11,0
2025-05-13 16:15:00,3242.78,3246.29,3236.34,3244.44,1384,14,0
2025-05-13 16:30:00,3243.78,3245.6,3232.27,3238.14,1554,13,0
2025-05-13 16:45:00,3237.37,3239.06,3227.39,3227.55,1459,14,0
2025-05-13 17:00:00,3227.65,3234.95,3225.57,3232.28,1453,6,0
2025-05-13 17:15:00,3232.29,3241.12,3231.56,3240.51,1312,14,0
2025-05-13 17:30:00,3240.6,3248.06,3239.27,3247.77,1312,11,0
2025-05-13 17:45:00,3247.78,3248.72,3242.46,3242.5,1410,6,0
2025-05-13 18:00:00,3243.0,3248.06,3242.15,3245.53,1324,6,0
2025-05-13 18:15:00,3245.45,3248.55,3243.52,3247.83,1254,5,0
2025-05-13 18:30:00,3247.86,3251.7,3245.71,3250.62,1263,8,0
2025-05-13 18:45:00,3250.59,3255.86,3250.09,3253.44,1238,15,0
2025-05-13 19:00:00,3253.35,3257.82,3252.73,3256.82,1201,13,0
2025-05-13 19:15:00,3256.76,3256.98,3252.62,3253.67,1141,15,0
2025-05-13 19:30:00,3253.74,3255.55,3249.99,3250.28,1126,5,0
2025-05-13 19:45:00,3250.32,3251.39,3248.81,3251.03,1051,5,0
2025-05-13 20:00:00,3251.0,3252.69,3247.17,3247.25,1071,15,0
2025-05-13 20:15:00,3247.31,3247.92,3242.03,3243.66,1088,15,0
2025-05-13 20:30:00,3244.05,3245.43,3242.2,3243.92,1010,15,0
2025-05-13 20:45:00,3243.93,3247.77,3243.93,3247.06,1007,6,0
2025-05-13 21:00:00,3247.05,3249.83,3246.15,3246.32,1025,15,0
2025-05-13 21:15:00,3246.26,3248.45,3245.68,3247.3,967,15,0
2025-05-13 21:30:00,3247.38,3250.31,3247.31,3249.63,868,15,0
2025-05-13 21:45:00,3249.66,3250.78,3248.15,3248.71,908,15,0
2025-05-13 22:00:00,3248.9,3249.88,3247.3,3247.48,869,15,0
2025-05-13 22:15:00,3247.54,3250.18,3246.35,3249.31,889,17,0
2025-05-13 22:30:00,3249.31,3249.9,3247.8,3249.35,891,17,0
2025-05-13 22:45:00,3249.45,3251.13,3247.84,3249.52,1048,15,0
2025-05-13 23:00:00,3249.48,3249.92,3248.12,3249.39,547,14,0
2025-05-13 23:15:00,3249.45,3254.42,3248.64,3254.07,525,9,0
2025-05-13 23:30:00,3254.09,3254.82,3252.06,3253.69,611,15,0
2025-05-13 23:45:00,3253.66,3254.15,3249.63,3249.98,441,15,0
2025-05-14 01:00:00,3249.67,3253.39,3249.67,3250.29,488,8,0
2025-05-14 01:15:00,3250.33,3251.76,3250.01,3251.24,302,15,0
2025-05-14 01:30:00,3251.29,3253.45,3249.47,3251.83,459,15,0
2025-05-14 01:45:00,3251.87,3254.62,3251.52,3254.55,446,15,0
2025-05-14 02:00:00,3254.47,3257.05,3254.27,3255.35,556,15,0
2025-05-14 02:15:00,3255.35,3255.72,3253.54,3255.2,393,15,0
2025-05-14 02:30:00,3255.22,3255.65,3252.12,3255.51,438,15,0
2025-05-14 02:45:00,3255.54,3255.92,3253.43,3254.38,562,15,0
2025-05-14 03:00:00,3254.5,3254.64,3243.97,3245.26,964,15,0
2025-05-14 03:15:00,3245.26,3247.32,3241.76,3246.94,880,10,0
2025-05-14 03:30:00,3246.95,3249.72,3244.66,3244.8,838,14,0
2025-05-14 03:45:00,3244.83,3246.14,3240.6,3243.78,1073,6,0
2025-05-14 04:00:00,3244.06,3246.22,3238.79,3243.22,1145,15,0
2025-05-14 04:15:00,3243.27,3250.29,3240.41,3250.04,1068,5,0
2025-05-14 04:30:00,3250.39,3251.56,3242.8,3244.82,1176,15,0
2025-05-14 04:45:00,3244.94,3246.85,3237.32,3238.95,1014,13,0
2025-05-14 05:00:00,3238.59,3241.45,3235.5,3238.6,1051,11,0
2025-05-14 05:15:00,3238.65,3238.65,3234.03,3235.25,985,15,0
2025-05-14 05:30:00,3235.26,3238.86,3229.44,3232.98,1154,10,0
2025-05-14 05:45:00,3233.46,3236.26,3232.02,3232.79,950,15,0
2025-05-14 06:00:00,3232.77,3233.69,3228.39,3229.36,973,15,0
2025-05-14 06:15:00,3229.38,3231.69,3226.66,3229.01,968,15,0
2025-05-14 06:30:00,3229.3,3232.17,3226.6,3229.72,990,15,0
2025-05-14 06:45:00,3229.69,3230.01,3226.29,3228.38,829,5,0
2025-05-14 07:00:00,3228.45,3229.97,3224.54,3224.59,918,15,0
2025-05-14 07:15:00,3224.56,3227.12,3222.64,3226.29,878,15,0
2025-05-14 07:30:00,3226.25,3230.35,3226.07,3226.95,839,6,0
2025-05-14 07:45:00,3226.96,3229.39,3222.67,3223.97,771,15,0
2025-05-14 08:00:00,3223.95,3227.82,3221.83,3225.0,899,15,0
2025-05-14 08:15:00,3224.86,3227.01,3223.98,3224.15,778,15,0
2025-05-14 08:30:00,3224.16,3230.01,3222.0,3228.6,1019,6,0
2025-05-14 08:45:00,3228.61,3234.34,3228.26,3233.78,1086,7,0
2025-05-14 09:00:00,3233.85,3236.73,3232.57,3233.3,967,11,0
2025-05-14 09:15:00,3233.33,3234.93,3230.45,3230.84,993,14,0
2025-05-14 09:30:00,3230.74,3232.96,3228.69,3232.63,1038,10,0
2025-05-14 09:45:00,3232.62,3234.27,3227.71,3227.98,932,15,0
2025-05-14 10:00:00,3228.63,3231.8,3224.28,3226.77,1053,15,0
2025-05-14 10:15:00,3226.83,3233.46,3225.95,3233.05,1033,14,0
2025-05-14 10:30:00,3233.01,3238.67,3229.43,3235.82,1081,5,0
2025-05-14 10:45:00,3235.75,3238.89,3234.2,3238.14,988,13,0
2025-05-14 11:00:00,3237.89,3243.79,3235.47,3235.52,1115,8,0
2025-05-14 11:15:00,3235.5,3239.46,3233.11,3234.44,1086,15,0
2025-05-14 11:30:00,3234.44,3235.49,3230.79,3231.32,1035,15,0
2025-05-14 11:45:00,3231.32,3235.51,3231.29,3232.55,1021,14,0
2025-05-14 12:00:00,3232.58,3234.88,3229.74,3232.51,1064,13,0
2025-05-14 12:15:00,3232.57,3233.57,3229.32,3231.6,1016,15,0
2025-05-14 12:30:00,3231.44,3235.74,3229.18,3234.94,967,14,0
2025-05-14 12:45:00,3234.76,3236.52,3232.21,3232.28,1012,7,0
2025-05-14 13:00:00,3232.2,3234.12,3230.01,3234.1,973,15,0
2025-05-14 13:15:00,3234.08,3235.23,3232.04,3233.03,772,16,0
2025-05-14 13:30:00,3233.06,3234.38,3230.2,3231.49,919,15,0
2025-05-14 13:45:00,3231.5,3236.57,3229.64,3235.75,930,15,0
2025-05-14 14:00:00,3235.77,3237.82,3234.51,3237.55,935,15,0
2025-05-14 14:15:00,3237.47,3239.2,3235.46,3237.25,889,15,0
2025-05-14 14:30:00,3237.31,3238.05,3230.73,3231.28,954,8,0
2025-05-14 14:45:00,3230.95,3231.41,3219.5,3220.16,1157,15,0
2025-05-14 15:00:00,3220.67,3222.49,3212.7,3213.48,1200,11,0
2025-05-14 15:15:00,3213.54,3217.08,3208.68,3213.0,1311,8,0
2025-05-14 15:30:00,3212.79,3216.55,3200.02,3200.98,1298,14,0
2025-05-14 15:45:00,3201.02,3201.81,3184.14,3184.73,1348,8,0
2025-05-14 16:00:00,3184.36,3188.33,3175.63,3179.45,1339,15,0
2025-05-14 16:15:00,3179.97,3190.73,3175.03,3186.84,1294,15,0
2025-05-14 16:30:00,3185.5,3193.95,3183.66,3189.23,1307,15,0
2025-05-14 16:45:00,3189.15,3198.29,3189.15,3191.44,1243,5,0
2025-05-14 17:00:00,3191.46,3194.3,3185.46,3186.45,1263,5,0
2025-05-14 17:15:00,3186.38,3189.39,3179.39,3185.66,1199,8,0
2025-05-14 17:30:00,3185.64,3186.04,3180.48,3186.02,1160,5,0
2025-05-14 17:45:00,3185.86,3191.87,3181.06,3181.86,1193,5,0
2025-05-14 18:00:00,3181.83,3183.72,3179.16,3180.34,1183,6,0
2025-05-14 18:15:00,3180.44,3186.59,3179.45,3185.67,1115,10,0
2025-05-14 18:30:00,3185.52,3186.61,3180.37,3181.38,1042,9,0
2025-05-14 18:45:00,3181.38,3182.77,3179.54,3182.59,999,15,0
2025-05-14 19:00:00,3183.04,3183.64,3179.1,3180.14,967,6,0
2025-05-14 19:15:00,3180.03,3185.58,3179.5,3183.49,1019,10,0
2025-05-14 19:30:00,3183.5,3183.97,3173.84,3179.34,1111,7,0
2025-05-14 19:45:00,3179.64,3190.94,3179.63,3188.55,1120,14,0
2025-05-14 20:00:00,3188.59,3190.43,3185.48,3186.61,975,7,0
2025-05-14 20:15:00,3186.64,3188.29,3184.14,3184.33,1002,15,0
2025-05-14 20:30:00,3184.63,3185.12,3181.03,3181.93,929,15,0
2025-05-14 20:45:00,3181.94,3183.03,3180.97,3181.93,844,15,0
2025-05-14 21:00:00,3182.28,3183.04,3175.32,3176.39,951,6,0
2025-05-14 21:15:00,3175.9,3178.86,3175.86,3177.42,937,15,0
2025-05-14 21:30:00,3177.44,3178.83,3175.14,3175.18,860,15,0
2025-05-14 21:45:00,3175.16,3177.07,3171.74,3171.9,869,15,0
2025-05-14 22:00:00,3171.89,3172.79,3168.03,3171.21,1027,15,0
2025-05-14 22:15:00,3171.22,3174.97,3169.73,3174.02,916,8,0
2025-05-14 22:30:00,3173.94,3179.22,3172.89,3178.65,933,5,0
2025-05-14 22:45:00,3178.76,3181.53,3177.01,3180.7,987,15,0
2025-05-14 23:00:00,3180.68,3181.59,3179.31,3180.68,587,15,0
2025-05-14 23:15:00,3180.74,3180.9,3178.52,3180.12,505,15,0
2025-05-14 23:30:00,3180.1,3183.22,3179.85,3180.67,598,15,0
2025-05-14 23:45:00,3180.67,3182.11,3176.92,3177.4,571,15,0
2025-05-15 01:00:00,3178.39,3183.86,3177.74,3180.65,600,9,0
2025-05-15 01:15:00,3180.78,3184.01,3180.6,3183.5,404,10,0
2025-05-15 01:30:00,3183.39,3183.74,3180.23,3182.31,537,14,0
2025-05-15 01:45:00,3182.34,3182.89,3181.06,3182.72,462,15,0
2025-05-15 02:00:00,3182.65,3185.86,3181.25,3185.06,492,15,0
2025-05-15 02:15:00,3185.16,3185.26,3182.29,3183.96,478,15,0
2025-05-15 02:30:00,3183.96,3186.92,3182.74,3186.92,466,15,0
2025-05-15 02:45:00,3186.66,3187.29,3185.39,3186.05,673,15,0
2025-05-15 03:00:00,3185.78,3186.16,3180.3,3184.68,903,15,0
2025-05-15 03:15:00,3184.86,3186.17,3180.97,3181.22,751,15,0
2025-05-15 03:30:00,3181.19,3184.3,3180.62,3182.55,855,15,0
2025-05-15 03:45:00,3182.4,3187.88,3180.79,3187.81,858,6,0
2025-05-15 04:00:00,3187.75,3192.65,3185.14,3186.48,1114,15,0
2025-05-15 04:15:00,3186.68,3189.31,3182.27,3186.49,1070,15,0
2025-05-15 04:30:00,3186.36,3189.28,3177.96,3177.96,1070,14,0
2025-05-15 04:45:00,3177.97,3180.01,3171.35,3172.37,1164,15,0
2025-05-15 05:00:00,3172.37,3175.57,3169.66,3174.63,1069,15,0
2025-05-15 05:15:00,3174.62,3174.92,3163.8,3163.93,1005,14,0
2025-05-15 05:30:00,3163.74,3165.85,3154.21,3157.73,1254,15,0
2025-05-15 05:45:00,3157.75,3157.75,3150.17,3153.85,1115,15,0
2025-05-15 06:00:00,3154.17,3157.01,3149.32,3150.05,1054,14,0
2025-05-15 06:15:00,3149.85,3154.08,3148.38,3153.65,1079,12,0
2025-05-15 06:30:00,3153.89,3156.29,3152.17,3153.31,813,15,0
2025-05-15 06:45:00,3153.27,3154.71,3150.34,3150.54,736,15,0
2025-05-15 07:00:00,3150.42,3152.53,3146.3,3149.65,860,15,0
2025-05-15 07:15:00,3149.8,3150.29,3146.73,3146.9,773,15,0
2025-05-15 07:30:00,3146.91,3149.1,3143.28,3144.39,912,14,0
2025-05-15 07:45:00,3144.59,3144.68,3135.63,3138.61,1015,5,0
2025-05-15 08:00:00,3138.78,3142.42,3137.5,3139.65,847,15,0
2025-05-15 08:15:00,3139.7,3143.03,3138.96,3141.79,828,12,0
2025-05-15 08:30:00,3141.84,3141.84,3132.81,3132.84,1156,5,0
2025-05-15 08:45:00,3132.78,3136.21,3123.59,3128.75,1165,8,0
2025-05-15 09:00:00,3128.76,3132.4,3120.78,3126.94,1203,15,0
2025-05-15 09:15:00,3126.92,3140.38,3125.07,3140.38,1201,5,0
2025-05-15 09:30:00,3140.13,3151.36,3138.01,3147.93,1252,6,0
2025-05-15 09:45:00,3147.93,3153.81,3145.84,3149.92,1164,10,0
2025-05-15 10:00:00,3149.73,3151.91,3144.13,3150.21,1120,7,0
2025-05-15 10:15:00,3150.03,3151.03,3141.7,3145.18,1059,12,0
2025-05-15 10:30:00,3145.18,3145.86,3131.64,3132.31,1152,14,0
2025-05-15 10:45:00,3132.2,3144.82,3130.63,3142.34,1162,12,0
2025-05-15 11:00:00,3142.27,3151.41,3139.16,3150.58,1158,5,0
2025-05-15 11:15:00,3150.43,3152.3,3147.75,3151.47,984,5,0
2025-05-15 11:30:00,3151.54,3159.69,3149.42,3158.62,1131,11,0
2025-05-15 11:45:00,3158.64,3164.14,3158.4,3162.62,1024,5,0
2025-05-15 12:00:00,3162.58,3168.18,3159.38,3165.91,1063,15,0
2025-05-15 12:15:00,3165.84,3170.8,3165.34,3166.06,1069,5,0
2025-05-15 12:30:00,3165.83,3171.48,3165.7,3168.47,1012,8,0
2025-05-15 12:45:00,3168.43,3168.91,3164.58,3165.3,937,15,0
2025-05-15 13:00:00,3165.24,3175.19,3164.2,3174.1,1044,15,0
2025-05-15 13:15:00,3174.47,3177.85,3173.25,3176.38,1019,15,0
2025-05-15 13:30:00,3176.38,3178.65,3175.21,3177.27,895,5,0
2025-05-15 13:45:00,3177.39,3179.08,3176.26,3178.37,888,15,0
2025-05-15 14:00:00,3178.31,3180.02,3175.18,3177.79,1003,6,0
2025-05-15 14:15:00,3177.66,3179.71,3174.05,3175.93,886,6,0
2025-05-15 14:30:00,3175.94,3178.15,3172.5,3176.06,949,7,0
2025-05-15 14:45:00,3176.07,3179.66,3175.71,3179.17,988,15,0
2025-05-15 15:00:00,3179.0,3182.64,3177.59,3180.39,1050,11,0
2025-05-15 15:15:00,3180.39,3186.05,3177.82,3182.42,1065,5,0
2025-05-15 15:30:00,3182.29,3187.18,3181.45,3182.2,1133,10,0
2025-05-15 15:45:00,3182.29,3189.84,3180.1,3188.87,1221,5,0
