time,open,high,low,close,tick_volume,spread,real_volume
2026-04-01 01:00:00,4667.56,4681.52,4662.91,4668.99,2696,4,0
2026-04-01 01:15:00,4668.96,4686.61,4663.08,4674.54,2996,4,0
2026-04-01 01:30:00,4674.54,4696.44,4671.12,4684.68,3851,4,0
2026-04-01 01:45:00,4684.68,4686.92,4661.63,4680.84,4763,4,0
2026-04-01 02:00:00,4680.84,4682.59,4672.85,4676.29,2945,4,0
2026-04-01 02:15:00,4676.29,4684.39,4671.91,4682.42,3154,4,0
2026-04-01 02:30:00,4682.35,4694.89,4681.81,4690.98,3417,4,0
2026-04-01 02:45:00,4690.98,4700.14,4688.43,4696.22,3843,4,0
2026-04-01 03:00:00,4696.26,4704.98,4693.42,4703.36,5213,4,0
2026-04-01 03:15:00,4703.36,4721.8,4702.66,4721.74,5434,4,0
2026-04-01 03:30:00,4721.74,4722.36,4700.05,4706.52,4657,4,0
2026-04-01 03:45:00,4706.52,4719.04,4704.55,4710.88,4695,4,0
2026-04-01 04:00:00,4710.88,4724.23,4689.56,4708.06,6917,4,0
2026-04-01 04:15:00,4708.06,4708.32,4692.46,4708.27,5859,4,0
2026-04-01 04:30:00,4708.26,4708.26,4681.47,4687.85,5773,4,0
2026-04-01 04:45:00,4687.85,4697.0,4686.13,4692.77,5471,4,0
2026-04-01 05:00:00,4692.73,4700.48,4686.84,4693.88,5281,4,0
2026-04-01 05:15:00,4693.88,4697.64,4683.45,4687.84,3678,4,0
2026-04-01 05:30:00,4687.84,4690.33,4678.28,4681.71,4749,4,0
2026-04-01 05:45:00,4681.71,4689.63,4678.49,4684.46,4309,4,0
2026-04-01 06:00:00,4684.46,4692.66,4682.66,4689.62,4281,4,0
2026-04-01 06:15:00,4689.62,4694.22,4684.47,4687.44,3547,4,0
2026-04-01 06:30:00,4687.39,4688.71,4683.12,4687.03,2769,4,0
2026-04-01 06:45:00,4687.03,4688.7,4679.73,4681.91,3200,4,0
2026-04-01 07:00:00,4681.91,4682.05,4673.03,4673.91,3204,4,0
2026-04-01 07:15:00,4673.91,4674.09,4667.06,4672.43,3313,4,0
2026-04-01 07:30:00,4672.43,4677.06,4669.03,4676.91,2787,4,0
2026-04-01 07:45:00,4676.91,4681.72,4672.94,4676.43,2571,4,0
2026-04-01 08:00:00,4676.45,4684.79,4674.9,4682.89,2980,4,0
2026-04-01 08:15:00,4682.89,4690.11,4680.55,4686.28,3570,4,0
2026-04-01 08:30:00,4686.28,4703.52,4686.28,4702.18,4659,4,0
2026-04-01 08:45:00,4702.18,4703.44,4683.77,4684.15,4342,4,0
2026-04-01 09:00:00,4684.2,4697.56,4682.56,4697.56,4666,4,0
2026-04-01 09:15:00,4697.56,4711.36,4692.8,4709.33,5018,4,0
2026-04-01 09:30:00,4709.27,4712.65,4702.29,4708.55,5517,4,0
2026-04-01 09:45:00,4708.55,4733.22,4708.49,4730.62,6209,4,0
2026-04-01 10:00:00,4730.62,4732.71,4714.35,4715.31,5947,4,0
2026-04-01 10:15:00,4715.29,4725.62,4713.04,4723.0,4903,4,0
2026-04-01 10:30:00,4723.0,4747.67,4722.07,4730.78,6759,4,0
2026-04-01 10:45:00,4730.78,4732.77,4709.61,4712.95,6871,4,0
2026-04-01 11:00:00,4712.95,4726.46,4710.5,4719.24,5663,4,0
2026-04-01 11:15:00,4719.24,4735.79,4717.08,4730.69,4840,4,0
2026-04-01 11:30:00,4730.69,4740.55,4726.32,4731.96,4772,4,0
2026-04-01 11:45:00,4731.96,4732.5,4726.54,4728.64,4004,4,0
2026-04-01 12:00:00,4728.64,4730.24,4717.86,4718.21,4085,4,0
2026-04-01 12:15:00,4718.21,4723.95,4713.92,4719.41,4081,4,0
2026-04-01 12:30:00,4719.41,4722.82,4713.26,4719.09,4668,4,0
2026-04-01 12:45:00,4719.2,4727.75,4719.15,4723.16,4424,4,0
2026-04-01 13:00:00,4723.18,4724.41,4715.47,4715.62,3641,4,0
2026-04-01 13:15:00,4715.62,4729.27,4715.01,4728.29,3812,4,0
2026-04-01 13:30:00,4728.29,4736.24,4726.17,4734.97,3695,4,0
2026-04-01 13:45:00,4734.97,4738.85,4728.12,4731.39,3750,4,0
2026-04-01 14:00:00,4731.39,4740.52,4728.17,4736.84,4265,4,0
2026-04-01 14:15:00,4736.84,4746.35,4736.59,4745.13,3754,4,0
2026-04-01 14:30:00,4745.13,4763.05,4744.84,4760.57,5150,4,0
2026-04-01 14:45:00,4760.57,4761.4,4752.44,4752.44,4984,4,0
2026-04-01 15:00:00,4752.44,4753.69,4739.41,4743.47,4461,4,0
2026-04-01 15:15:00,4743.47,4745.41,4724.5,4735.99,5830,4,0
2026-04-01 15:30:00,4735.99,4753.62,4732.35,4748.18,5538,4,0
2026-04-01 15:45:00,4748.18,4753.71,4724.39,4724.78,8680,4,0
2026-04-01 16:00:00,4724.78,4733.65,4716.2,4731.64,7684,4,0
2026-04-01 16:15:00,4731.64,4742.42,4730.82,4736.2,6014,4,0
2026-04-01 16:30:00,4736.2,4749.58,4730.71,4743.41,8274,4,0
2026-04-01 16:45:00,4743.41,4748.52,4733.96,4738.19,7206,4,0
2026-04-01 17:00:00,4738.19,4746.96,4724.25,4744.52,7944,4,0
2026-04-01 17:15:00,4744.52,4754.87,4730.53,4742.14,7334,4,0
2026-04-01 17:30:00,4742.14,4756.6,4734.88,4754.13,7535,4,0
2026-04-01 17:45:00,4754.05,4768.82,4752.59,4760.76,7402,4,0
2026-04-01 18:00:00,4760.76,4774.96,4758.34,4764.77,6875,4,0
2026-04-01 18:15:00,4764.77,4776.43,4762.39,4772.94,7058,4,0
2026-04-01 18:30:00,4772.94,4786.75,4769.9,4785.6,7312,4,0
2026-04-01 18:45:00,4785.6,4788.25,4782.49,4786.57,5475,4,0
