time,open,high,low,close,tick_volume,spread,real_volume
2026-01-02 01:00:00,4318.72,4351.3,4318.72,4348.38,10027,4,0
2026-01-02 02:00:00,4348.4,4355.88,4341.44,4354.03,11611,4,0
2026-01-02 03:00:00,4354.03,4356.0,4344.61,4347.99,19323,4,0
2026-01-02 04:00:00,4347.99,4363.17,4345.03,4362.89,16501,4,0
2026-01-02 05:00:00,4362.89,4375.66,4362.17,4375.08,16866,4,0
2026-01-02 06:00:00,4375.07,4378.41,4371.34,4373.22,13624,4,0
2026-01-02 07:00:00,4373.26,4381.74,4371.13,4380.74,11353,4,0
2026-01-02 08:00:00,4380.74,4381.01,4373.36,4374.75,14799,4,0
2026-01-02 09:00:00,4374.77,4383.4,4371.99,4382.82,18375,4,0
2026-01-02 10:00:00,4382.82,4397.65,4380.82,4387.0,17867,4,0
2026-01-02 11:00:00,4387.0,4391.61,4383.32,4385.55,16883,4,0
2026-01-02 12:00:00,4385.54,4398.53,4384.59,4396.11,15424,4,0
2026-01-02 13:00:00,4396.11,4399.3,4390.85,4392.95,13168,4,0
2026-01-02 14:00:00,4392.96,4398.26,4385.29,4394.38,18886,4,0
2026-01-02 15:00:00,4394.39,4402.31,4362.01,4366.03,28603,4,0
2026-01-02 16:00:00,4366.03,4373.7,4348.23,4353.51,39098,4,0
2026-01-02 17:00:00,4353.51,4357.12,4330.37,4335.42,46062,4,0
2026-01-02 18:00:00,4335.39,4337.4,4315.03,4326.43,39853,4,0
2026-01-02 19:00:00,4326.42,4333.47,4322.81,4323.07,31393,4,0
2026-01-02 20:00:00,4323.07,4323.75,4309.97,4315.21,25561,4,0
2026-01-02 21:00:00,4315.21,4326.3,4315.21,4318.18,21673,4,0
2026-01-02 22:00:00,4318.18,4331.57,4317.18,4331.53,23585,4,0
2026-01-02 23:00:00,4331.53,4333.25,4327.05,4332.35,6847,4,0
2026-01-05 01:00:00,4352.13,4375.91,4343.87,4372.57,20092,4,0
2026-01-05 02:00:00,4372.57,4396.61,4370.26,4394.98,21946,4,0
2026-01-05 03:00:00,4395.13,4421.34,4391.19,4401.86,42265,4,0
2026-01-05 04:00:00,4401.95,4409.71,4388.61,4405.5,32476,4,0
2026-01-05 05:00:00,4405.5,4414.01,4399.82,4399.94,27107,4,0
2026-01-05 06:00:00,4399.95,4408.41,4397.33,4404.24,14250,4,0
2026-01-05 07:00:00,4404.24,4414.56,4401.07,4412.69,21782,4,0
2026-01-05 08:00:00,4412.67,4426.41,4411.41,4420.32,25525,4,0
2026-01-05 09:00:00,4420.31,4425.17,4416.8,4421.84,18176,4,0
2026-01-05 10:00:00,4421.84,4433.89,4419.36,4430.15,19041,4,0
2026-01-05 11:00:00,4430.15,4438.16,4426.17,4434.85,21316,4,0
2026-01-05 12:00:00,4434.85,4439.88,4430.85,4436.31,16304,4,0
2026-01-05 13:00:00,4436.31,4437.49,4411.07,4419.33,24286,4,0
2026-01-05 14:00:00,4419.33,4421.42,4405.54,4409.64,24347,4,0
2026-01-05 15:00:00,4409.64,4418.95,4396.23,4416.82,38314,4,0
2026-01-05 16:00:00,4416.86,4442.86,4416.86,4436.68,42651,4,0
2026-01-05 17:00:00,4436.68,4455.65,4435.51,4448.51,37449,4,0
2026-01-05 18:00:00,4448.5,4454.42,4438.42,4441.82,25749,4,0
2026-01-05 19:00:00,4441.82,4449.09,4432.35,4443.54,28263,4,0
2026-01-05 20:00:00,4443.5,4448.58,4439.84,4448.58,19109,4,0
2026-01-05 21:00:00,4448.61,4449.42,4434.84,4439.75,18922,4,0
2026-01-05 22:00:00,4439.73,4446.97,4438.04,4444.8,24189,4,0
