time,open,high,low,close,tick_volume,spread,real_volume
2025-10-01 01:00:00,3858.58,3861.25,3856.77,3859.74,835,14,0
2025-10-01 01:15:00,3859.72,3860.62,3854.67,3854.69,737,9,0
2025-10-01 01:30:00,3854.7,3859.29,3854.7,3859.19,751,15,0
2025-10-01 01:45:00,3859.24,3861.06,3858.83,3860.07,671,14,0
2025-10-01 02:00:00,3860.31,3862.21,3860.26,3861.82,778,15,0
2025-10-01 02:15:00,3861.8,3862.26,3860.49,3861.63,592,15,0
2025-10-01 02:30:00,3861.61,3861.92,3860.15,3861.61,609,15,0
2025-10-01 02:45:00,3861.6,3863.01,3861.13,3862.76,716,15,0
2025-10-01 03:00:00,3862.87,3865.21,3862.4,3865.15,960,11,0
2025-10-01 03:15:00,3865.13,3865.33,3861.33,3861.33,857,5,0
2025-10-01 03:30:00,3861.13,3864.87,3858.62,3863.62,991,10,0
2025-10-01 03:45:00,3863.64,3864.13,3860.62,3860.94,901,14,0
2025-10-01 04:00:00,3860.38,3863.11,3858.97,3862.33,975,12,0
2025-10-01 04:15:00,3862.4,3865.19,3861.51,3864.94,1049,10,0
2025-10-01 04:30:00,3865.01,3866.23,3863.83,3865.99,908,14,0
2025-10-01 04:45:00,3866.0,3868.95,3865.62,3868.88,975,12,0
2025-10-01 05:00:00,3869.0,3875.58,3867.33,3867.59,1225,6,0
2025-10-01 05:15:00,3867.85,3870.62,3864.75,3866.23,1102,14,0
2025-10-01 05:30:00,3866.17,3867.37,3864.42,3865.82,989,14,0
2025-10-01 05:45:00,3865.81,3866.94,3857.92,3863.34,1007,12,0
2025-10-01 06:00:00,3863.24,3866.34,3859.15,3862.07,1088,5,0
2025-10-01 06:15:00,3862.1,3864.0,3861.41,3863.55,850,9,0
2025-10-01 06:30:00,3863.6,3864.26,3855.55,3863.93,1119,5,0
2025-10-01 06:45:00,3863.89,3864.8,3860.71,3861.97,910,5,0
2025-10-01 07:00:00,3861.99,3864.59,3858.42,3860.84,911,6,0
2025-10-01 07:15:00,3860.76,3862.64,3860.08,3860.99,849,14,0
2025-10-01 07:30:00,3861.0,3861.42,3857.46,3858.85,898,11,0
2025-10-01 07:45:00,3858.83,3865.04,3858.83,3864.87,894,12,0
2025-10-01 08:00:00,3864.93,3869.9,3863.34,3864.28,1112,10,0
2025-10-01 08:15:00,3864.26,3868.48,3864.26,3865.81,898,10,0
2025-10-01 08:30:00,3865.79,3866.56,3862.7,3862.78,835,13,0
2025-10-01 08:45:00,3862.8,3864.23,3862.1,3863.45,876,5,0
2025-10-01 09:00:00,3863.3,3864.39,3858.59,3858.66,1030,9,0
2025-10-01 09:15:00,3858.58,3861.84,3853.35,3861.84,1127,5,0
2025-10-01 09:30:00,3862.04,3864.84,3859.3,3863.83,1029,5,0
2025-10-01 09:45:00,3863.9,3864.77,3857.96,3859.21,1060,7,0
2025-10-01 10:00:00,3859.19,3867.16,3859.03,3866.69,1116,12,0
2025-10-01 10:15:00,3866.63,3871.54,3866.16,3870.9,1136,7,0
2025-10-01 10:30:00,3870.89,3874.13,3868.19,3868.96,1169,10,0
2025-10-01 10:45:00,3869.1,3879.88,3869.09,3879.2,1165,11,0
2025-10-01 11:00:00,3879.23,3889.06,3879.09,3888.23,1244,9,0
2025-10-01 11:15:00,3888.06,3895.34,3887.92,3891.82,1226,5,0
2025-10-01 11:30:00,3891.81,3893.78,3887.98,3891.82,1163,7,0
2025-10-01 11:45:00,3891.88,3893.72,3890.48,3893.0,925,11,0
2025-10-01 12:00:00,3893.03,3895.23,3891.89,3893.88,978,11,0
