time,open,high,low,close,tick_volume,spread,real_volume
2026-04-01 01:00:00,4667.56,4696.44,4661.63,4680.84,14306,4,0
2026-04-01 02:00:00,4680.84,4700.14,4671.91,4696.22,13359,4,0
2026-04-01 03:00:00,4696.26,4722.36,4693.42,4710.88,19999,4,0
2026-04-01 04:00:00,4710.88,4724.23,4681.47,4692.77,24020,4,0
2026-04-01 05:00:00,4692.73,4700.48,4678.28,4684.46,18017,4,0
2026-04-01 06:00:00,4684.46,4694.22,4679.73,4681.91,13797,4,0
2026-04-01 07:00:00,4681.91,4682.05,4667.06,4676.43,11875,4,0
2026-04-01 08:00:00,4676.45,4703.52,4674.9,4684.15,15551,4,0
2026-04-01 09:00:00,4684.2,4733.22,4682.56,4730.62,21410,4,0
2026-04-01 10:00:00,4730.62,4747.67,4709.61,4712.95,24480,4,0
2026-04-01 11:00:00,4712.95,4740.55,4710.5,4728.64,19279,4,0
2026-04-01 12:00:00,4728.64,4730.24,4713.26,4723.16,17258,4,0
2026-04-01 13:00:00,4723.18,4738.85,4715.01,4731.39,14898,4,0
2026-04-01 14:00:00,4731.39,4763.05,4728.17,4752.44,18153,4,0
2026-04-01 15:00:00,4752.44,4753.71,4724.39,4724.78,24509,4,0
2026-04-01 16:00:00,4724.78,4749.58,4716.2,4738.19,29178,4,0
2026-04-01 17:00:00,4738.19,4768.82,4724.25,4760.76,30215,4,0
2026-04-01 18:00:00,4760.76,4788.25,4758.34,4786.57,26720,4,0
2026-04-01 19:00:00,4786.57,4790.69,4774.41,4787.31,18977,4,0
2026-04-01 20:00:00,4787.31,4793.08,4773.63,4774.3,17784,4,0
2026-04-01 21:00:00,4774.3,4775.25,4742.14,4753.08,26552,4,0
2026-04-01 22:00:00,4753.08,4778.27,4751.17,4766.16,21102,4,0
2026-04-02 01:00:00,4757.32,4782.8,4748.72,4776.43,8514,4,0
2026-04-02 02:00:00,4776.43,4800.45,4773.6,4784.08,12417,4,0
2026-04-02 03:00:00,4784.1,4798.76,4775.11,4784.65,17778,4,0
2026-04-02 04:00:00,4784.65,4786.3,4650.05,4696.59,36430,4,0
2026-04-02 05:00:00,4696.48,4704.08,4655.53,4686.79,27554,4,0
2026-04-02 06:00:00,4686.79,4699.25,4675.56,4676.11,18645,4,0
2026-04-02 07:00:00,4676.11,4681.39,4657.13,4672.56,15428,4,0
2026-04-02 08:00:00,4672.58,4680.42,4586.23,4594.16,25222,4,0
2026-04-02 09:00:00,4594.16,4608.66,4553.84,4599.22,29645,4,0
2026-04-02 10:00:00,4599.21,4651.0,4597.27,4642.77,21830,4,0
2026-04-02 11:00:00,4642.77,4648.87,4617.26,4620.8,20559,4,0
2026-04-02 12:00:00,4620.8,4631.85,4613.24,4621.83,17128,4,0
2026-04-02 13:00:00,4621.83,4634.98,4604.12,4620.53,17630,4,0
2026-04-02 14:00:00,4620.25,4630.64,4592.93,4600.09,19943,4,0
2026-04-02 15:00:00,4600.12,4630.27,4594.59,4601.74,24307,4,0
2026-04-02 16:00:00,4601.94,4651.46,4580.75,4646.45,35310,4,0
2026-04-02 17:00:00,4646.45,4699.75,4631.52,4681.45,39333,4,0
2026-04-02 18:00:00,4681.45,4684.04,4652.62,4661.04,32229,4,0
2026-04-02 19:00:00,4661.03,4670.46,4643.03,4659.24,27427,4,0
2026-04-02 20:00:00,4659.22,4668.4,4645.77,4648.55,23698,4,0
2026-04-02 21:00:00,4648.55,4672.06,4647.38,4668.51,18912,4,0
2026-04-02 22:00:00,4668.51,4681.85,4661.44,4671.97,20358,4,0
2026-04-06 01:00:00,4649.61,4664.85,4608.05,4645.67,20649,4,0
2026-04-06 02:00:00,4645.67,4651.05,4605.09,4610.5,16225,4,0
2026-04-06 03:00:00,4610.5,4629.44,4600.76,4622.3,18868,4,0
2026-04-06 04:00:00,4622.33,4643.13,4620.45,4625.88,16994,4,0
2026-04-06 05:00:00,4625.88,4671.95,4623.66,4648.0,18465,4,0
2026-04-06 06:00:00,4648.0,4648.05,4625.3,4640.52,15087,4,0
2026-04-06 07:00:00,4640.52,4659.86,4639.97,4659.08,11249,4,0
2026-04-06 08:00:00,4659.1,4678.83,4651.38,4652.68,13640,4,0
2026-04-06 09:00:00,4652.68,4667.86,4643.15,4666.07,15255,4,0
2026-04-06 10:00:00,4666.07,4688.29,4644.91,4684.85,17227,4,0
2026-04-06 11:00:00,4684.85,4698.23,4681.09,4695.82,16285,4,0
2026-04-06 12:00:00,4695.82,4706.61,4690.93,4693.64,15653,4,0
2026-04-06 13:00:00,4693.64,4697.62,4684.79,4689.77,14067,4,0
2026-04-06 14:00:00,4689.77,4696.79,4677.08,4677.94,14148,4,0
2026-04-06 15:00:00,4677.91,4686.79,4659.63,4675.89,17096,4,0
2026-04-06 16:00:00,4675.89,4682.0,4659.76,4679.79,24102,4,0
2026-04-06 17:00:00,4679.8,4697.48,4660.33,4683.1,28710,4,0
2026-04-06 18:00:00,4683.1,4684.17,4651.84,4668.19,22218,4,0
2026-04-06 19:00:00,4668.19,4672.65,4657.95,4660.35,17046,4,0
2026-04-06 20:00:00,4660.39,4661.24,4645.89,4653.58,18618,4,0
2026-04-06 21:00:00,4653.63,4666.46,4648.79,4658.24,16714,4,0
2026-04-06 22:00:00,4658.24,4659.35,4645.47,4655.41,12575,4,0
