time,open,high,low,close,tick_volume,spread,real_volume
2026-02-02 00:00:00,4773.75,4884.64,4584.54,4737.07,155208,4,0
2026-02-02 04:00:00,4737.04,4773.01,4498.25,4549.57,188056,4,0
2026-02-02 08:00:00,4549.58,4731.59,4402.14,4719.58,138805,4,0
2026-02-02 12:00:00,4719.58,4812.64,4657.46,4706.15,127504,4,0
2026-02-02 16:00:00,4706.15,4794.23,4596.2,4673.98,175523,4,0
2026-02-02 20:00:00,4673.98,4712.85,4618.36,4658.6,140633,4,0
2026-02-03 00:00:00,4658.6,4856.59,4658.6,4841.67,120143,4,0
2026-02-03 04:00:00,4841.67,4842.31,4745.49,4825.15,154241,4,0
2026-02-03 08:00:00,4825.15,4949.84,4816.72,4916.09,141197,4,0
2026-02-03 12:00:00,4916.24,4950.99,4883.8,4932.76,129693,4,0
2026-02-03 16:00:00,4932.83,4993.77,4893.75,4929.08,201840,4,0
2026-02-03 20:00:00,4929.08,4964.35,4880.86,4946.26,153788,4,0
2026-02-04 00:00:00,4946.26,5053.66,4910.22,5046.62,117289,4,0
2026-02-04 04:00:00,5046.62,5090.46,5035.52,5079.57,97429,4,0
2026-02-04 08:00:00,5079.57,5091.94,5043.17,5060.02,107715,4,0
2026-02-04 12:00:00,5060.02,5064.51,5013.69,5053.98,105177,4,0
2026-02-04 16:00:00,5054.03,5059.12,4854.54,4898.16,233330,4,0
2026-02-04 20:00:00,4898.16,4970.74,4873.01,4965.57,114024,4,0
2026-02-05 00:00:00,4965.57,5023.8,4936.1,4958.89,102290,4,0
2026-02-05 04:00:00,4958.91,4962.14,4788.86,4896.42,196232,4,0
2026-02-05 08:00:00,4896.42,4943.62,4849.47,4854.96,144235,4,0
2026-02-05 12:00:00,4854.96,4894.57,4802.07,4835.69,139700,4,0
2026-02-05 16:00:00,4835.69,4906.91,4800.53,4869.37,231036,4,0
2026-02-05 20:00:00,4869.38,4875.39,4759.71,4777.89,130307,4,0
2026-02-06 00:00:00,4777.89,4793.76,4655.27,4774.36,161874,4,0
2026-02-06 04:00:00,4774.36,4898.09,4761.02,4897.8,152330,4,0
2026-02-06 08:00:00,4897.8,4903.22,4825.67,4866.55,110990,4,0
2026-02-06 12:00:00,4866.55,4938.44,4851.76,4929.12,110256,4,0
2026-02-06 16:00:00,4929.27,4968.65,4894.62,4960.62,155904,4,0
2026-02-06 20:00:00,4960.62,4971.48,4936.61,4964.88,70078,4,0
